"secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","notas_explicativas"
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.4",". Gestão de ativos intangíveis não-financeiros","Esta divisão compreende as atividades de aluguel e de leasing operacional de bens tangíveis, realizadas por um período de curta ou de longa duração, tais como: automóveis, computadores, bens de consumo, máquinas e equipamentos industriais. Somente o leasing operacional está incluído nesta divisão.Esta divisão compreende também as atividades de cessão ou direito de uso de ativos intangíveis não-financeiros, tais como patentes, marcas, acordos de franquias, cuja remuneração pode ser feita por comissão, pagamento de royalties, etc.Esta divisão está subdividida nas seguintes atividades: locação e leasing operacional de meios de transporte sem condutor, aluguel de objetos pessoais e domésticos, aluguel e leasing operacional de máquinas e equipamentos sem operador e gestão de ativos intangíveis não-financeiros.Esta divisão não compreende o arrendamento mercantil ou leasing financeiro (divisão 64), o aluguel de imóveis (divisão 68) e os serviços de aluguel de máquinas e equipamentos com pessoal de operação, que são considerados prestação de serviços contratados e como tal são classificados na atividade onde são exercidos, tais como: o aluguel de equipamentos de construção e demolição com operador, que é classificado junto à atividade específica de construção que inclui o uso destes equipamentos (seção F); a locação de automóveis com motorista (49.29-9); a locação de caminhões com motorista (grupo 49.3); o fretamento de embarcações com tripulação (divisão 50) e o fretamento de aeronaves com tripulação (divisão 51). "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA","78.1",". Seleção e agenciamento de mão-de-obra","Esta divisão compreende as atividades de seleção e agenciamento de mão-de-obra que implicam o recrutamento e encaminhamento de candidatos a empregos em empresas clientes, sendo que os indivíduos selecionados não são funcionários das agências de emprego. Estão incluídas as atividades de seleção e colocação de executivos em empresas clientes e as atividades de agenciamento de elenco (casting).Esta divisão compreende também as atividades de locação de mão-de-obra temporária. Os trabalhadores temporários são encaminhados às empresas clientes para complementar o seu quadro de pessoal por tempo determinado e são remunerados pelas agências de trabalho temporário nas condições da legislação trabalhista, porém a supervisão desse pessoal é feita pelo cliente. Estão também compreendidas nesta divisão as atividades de fornecimento de recursos humanos e de serviços de gestão de recursos humanos a empresas clientes. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA","78.2",". Locação de mão-de-obra temporária","Esta divisão compreende as atividades de seleção e agenciamento de mão-de-obra que implicam o recrutamento e encaminhamento de candidatos a empregos em empresas clientes, sendo que os indivíduos selecionados não são funcionários das agências de emprego. Estão incluídas as atividades de seleção e colocação de executivos em empresas clientes e as atividades de agenciamento de elenco (casting).Esta divisão compreende também as atividades de locação de mão-de-obra temporária. Os trabalhadores temporários são encaminhados às empresas clientes para complementar o seu quadro de pessoal por tempo determinado e são remunerados pelas agências de trabalho temporário nas condições da legislação trabalhista, porém a supervisão desse pessoal é feita pelo cliente. Estão também compreendidas nesta divisão as atividades de fornecimento de recursos humanos e de serviços de gestão de recursos humanos a empresas clientes. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA","78.3",". Fornecimento e gestão de recursos humanos para terceiros","Esta divisão compreende as atividades de seleção e agenciamento de mão-de-obra que implicam o recrutamento e encaminhamento de candidatos a empregos em empresas clientes, sendo que os indivíduos selecionados não são funcionários das agências de emprego. Estão incluídas as atividades de seleção e colocação de executivos em empresas clientes e as atividades de agenciamento de elenco (casting).Esta divisão compreende também as atividades de locação de mão-de-obra temporária. Os trabalhadores temporários são encaminhados às empresas clientes para complementar o seu quadro de pessoal por tempo determinado e são remunerados pelas agências de trabalho temporário nas condições da legislação trabalhista, porém a supervisão desse pessoal é feita pelo cliente. Estão também compreendidas nesta divisão as atividades de fornecimento de recursos humanos e de serviços de gestão de recursos humanos a empresas clientes. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.1",". Agências de viagens e operadores turísticos","Esta divisão compreende a atividade de agências voltadas, principalmente, à venda de viagens, de pacotes turísticos, de serviços de transporte e de alojamento, ao público em geral e a clientes comerciais.Esta divisão compreende também as atividades de organização de excursões que são vendidas em agências de viagem ou diretamente por agentes e operadores turísticos e outras atividades de serviços relacionados a viagens, inclusive serviços de reservas e de guias turísticos. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.9",". Serviços de reservas e outros serviços de turismo não especificados anteriormente","Esta divisão compreende a atividade de agências voltadas, principalmente, à venda de viagens, de pacotes turísticos, de serviços de transporte e de alojamento, ao público em geral e a clientes comerciais.Esta divisão compreende também as atividades de organização de excursões que são vendidas em agências de viagem ou diretamente por agentes e operadores turísticos e outras atividades de serviços relacionados a viagens, inclusive serviços de reservas e de guias turísticos. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.1",". Atividades de vigilância, segurança privada e transporte de valores","Esta divisão compreende os serviços relacionados à segurança, tais como: serviços de vigilância e de investigação; serviços de transporte de valores; a operação de sistemas de alarmes de segurança, inclusive alarmes de incêndio, quando realizada por monitoramento remoto, o que geralmente envolve também a venda, instalação e manutenção desses sistemas. A venda, instalação e manutenção de sistemas de alarme, quando oferecidas separadamente dos serviços de monitoramento, não fazem parte desta divisão e são classificadas em comércio varejista, construção, etc. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.2",". Atividades de monitoramento de sistemas de segurança","Esta divisão compreende os serviços relacionados à segurança, tais como: serviços de vigilância e de investigação; serviços de transporte de valores; a operação de sistemas de alarmes de segurança, inclusive alarmes de incêndio, quando realizada por monitoramento remoto, o que geralmente envolve também a venda, instalação e manutenção desses sistemas. A venda, instalação e manutenção de sistemas de alarme, quando oferecidas separadamente dos serviços de monitoramento, não fazem parte desta divisão e são classificadas em comércio varejista, construção, etc. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO","80.3",". Atividades de investigação particular","Esta divisão compreende os serviços relacionados à segurança, tais como: serviços de vigilância e de investigação; serviços de transporte de valores; a operação de sistemas de alarmes de segurança, inclusive alarmes de incêndio, quando realizada por monitoramento remoto, o que geralmente envolve também a venda, instalação e manutenção desses sistemas. A venda, instalação e manutenção de sistemas de alarme, quando oferecidas separadamente dos serviços de monitoramento, não fazem parte desta divisão e são classificadas em comércio varejista, construção, etc. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.1",". Serviços combinados para apoio a edifícios","Esta divisão compreende o fornecimento de mão-de-obra para a prestação de uma série de serviços de apoio em instalações prediais de clientes. As unidades aqui classificadas fornecem pessoal para desenvolver as atividades de apoio mas não estão envolvidas ou têm responsabilidade com o desenvolvimento da atividade empresarial do cliente.Esta divisão compreende também as atividades de limpeza interior e exterior de edifícios de todos os tipos, limpeza de máquinas industriais, de trens, ônibus, etc.; a limpeza no interior de caminhões, tanques marítimos; os serviços de imunização e controle de pragas urbanas, em edifícios, navios, trens, etc.; a limpeza de garrafas, a limpeza de ruas; as atividades de execução e manutenção de jardins e gramados. Estão compreendidas nesta divisão as atividades paisagísticas e os condomínios prediais. "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2",". Atividades de limpeza","Esta divisão compreende o fornecimento de mão-de-obra para a prestação de uma série de serviços de apoio em instalações prediais de clientes. As unidades aqui classificadas fornecem pessoal para desenvolver as atividades de apoio mas não estão envolvidas ou têm responsabilidade com o desenvolvimento da atividade empresarial do cliente.Esta divisão compreende também as atividades de limpeza interior e exterior de edifícios de todos os tipos, limpeza de máquinas industriais, de trens, ônibus, etc.; a limpeza no interior de caminhões, tanques marítimos; os serviços de imunização e controle de pragas urbanas, em edifícios, navios, trens, etc.; a limpeza de garrafas, a limpeza de ruas; as atividades de execução e manutenção de jardins e gramados. Estão compreendidas nesta divisão as atividades paisagísticas e os condomínios prediais. "
